c_personid,c_name,c_name_chn,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_tribe,c_birthyear,c_by_nh_code,c_by_nh_year,c_by_range,c_deathyear,c_dy_nh_code,c_dy_nh_year,c_dy_range,c_death_age,c_death_age_range,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_ey_nh_year,c_fl_ey_notes,c_fl_latest_year,c_fl_ly_nh_code,c_fl_ly_nh_year,c_fl_ly_notes,c_surname,c_surname_chn,c_mingzi,c_mingzi_chn,c_dy,c_choronym_code,c_notes,c_by_intercalary,c_dy_intercalary,c_by_month,c_dy_month,c_by_day,c_dy_day,c_by_day_gz,c_dy_day_gz,c_surname_proper,c_mingzi_proper,c_name_proper,c_surname_rm,c_mingzi_rm,c_name_rm,c_created_by,c_modified_by,c_self_bio,c_created_date,c_modified_date
551107,Fang Shi（Wife of Jiang Maoqi ）,方氏（江懋奇妻）,,,,1.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi（Wife of Jiang Maoqi ）,氏（江懋奇妻）,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-10-08 00:00:00,2021-10-08 00:00:00
551121,Fang Ruokun,方若坤,1513.0,7.0,,0.0,4691.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Ruokun,若坤,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-10-09 00:00:00,2021-10-09 00:00:00
551122,Fang Zhiqing,方之慶,1573.0,12.0,403952.0,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhiqing,之慶,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-10-09 00:00:00,2021-10-09 00:00:00
551123,Fang Suoqing,方所慶,1575.0,20.0,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Suoqing,所慶,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-10-09 00:00:00,2021-10-09 00:00:00
551312,Fang Jichi,方繼赤,,,,0.0,7760.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Jichi,繼赤,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-11-01 00:00:00,2021-11-01 00:00:00
551331,Fang Hui,方煇,,,,0.0,5400.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Hui,煇,19.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2021-11-02 00:00:00,2021-11-02 00:00:00
555023,Fang Fenglai,方鳳來,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Fenglai,鳳來,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-11-24 00:00:00,2021-11-24 00:00:00
555149,Fang Xing,方星,,,,0.0,4691.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Xing,星,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-12-01 00:00:00,2021-12-01 00:00:00
555157,Fang Ju,方琚,1498.0,7.0,,0.0,4690.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Ju,琚,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-12-01 00:00:00,2021-12-01 00:00:00
555187,Fang Chunren,方純仁,1507.0,7.0,,0.0,4690.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Chunren,純仁,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2021-12-03 00:00:00,2021-12-03 00:00:00
555750,Fang Jitai,方際泰,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Jitai,際泰,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-12-28 00:00:00,2021-12-28 00:00:00
555752,Fang Kezhang,方克長,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Kezhang,克長,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-12-28 00:00:00,2021-12-28 00:00:00
555753,Fang Keshun,方克順,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Keshun,克順,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-12-28 00:00:00,2021-12-28 00:00:00
555767,Fang Kelei,方克類,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Kelei,克類,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-12-28 00:00:00,2021-12-28 00:00:00
555769,Fang Kezuo,方克左,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Kezuo,克左,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2021-12-28 00:00:00,2021-12-28 00:00:00
556041,Fang Xiong,方熊,,,,0.0,7755.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Xiong,熊,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-01-03 00:00:00,2022-01-03 00:00:00
556043,Fang Qijin,方淇藎,,,,0.0,7755.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Qijin,淇藎,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-01-03 00:00:00,2022-01-07 00:00:00
556150,Fang Zhou,方洲,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhou,洲,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-01-07 00:00:00,2022-01-07 00:00:00
556163,Fang Li,方里,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Li,里,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-07 00:00:00,2022-01-07 00:00:00
556164,Fang Ji,方楫,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Ji,楫,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-07 00:00:00,2022-01-07 00:00:00
556206,Fang Zhi,方至,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhi,至,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-08 00:00:00,2022-01-08 00:00:00
556208,Fang Jisheng,方際盛,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Jisheng,際盛,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-08 00:00:00,2022-01-08 00:00:00
556239,Fang Zhu,方著,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhu,著,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-08 00:00:00,2022-01-08 00:00:00
556333,Fang Ze,方澤,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Ze,澤,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-11 00:00:00,2022-01-11 00:00:00
556335,Fang Yuankai,方元愷,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yuankai,元愷,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-11 00:00:00,2022-01-11 00:00:00
556377,Fang Weixian,方維憲,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Weixian,維憲,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-12 00:00:00,2022-01-12 00:00:00
556393,Fang Keyuan,方可元,,,,0.0,8159.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Keyuan,可元,20.0,,,0.0,0.0,,,,,,,,, ,,, ,冯合昕,冯合昕,,2022-01-13 00:00:00,2022-01-13 00:00:00
556742,Fang Sixing,方思行,1702.0,7.0,,0.0,7686.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Sixing,思行,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2022-02-16 00:00:00,2022-02-16 00:00:00
558268,Fang Peilin,方沛霖,1725.0,7.0,,0.0,7755.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Peilin,沛霖,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-04-22 00:00:00,2022-04-22 00:00:00
558349,Fang Zhu,方竹,,,,0.0,7759.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhu,竹,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-04-25 00:00:00,2022-04-25 00:00:00
558350,Fang Mu,方牧,,,,0.0,7759.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Mu,牧,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-04-25 00:00:00,2022-04-25 00:00:00
558351,Fang Dian,方甸,,,,0.0,7759.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Dian,甸,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-04-25 00:00:00,2022-04-25 00:00:00
558400,Fang Yihu,方一虎,,,,0.0,8174.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yihu,一虎,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Gaomx,Gaomx,,2022-04-25 00:00:00,2022-04-25 00:00:00
558403,Fang Shi(Wife of Li Tianjuan),方氏（李天眷妻）,,,,1.0,8174.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi(Wife of Li Tianjuan),氏（李天眷妻）,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Gaomx,Gaomx,,2022-04-25 00:00:00,2022-04-25 00:00:00
558501,Fang Yinghan,方應瀚,,,,0.0,5447.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yinghan,應瀚,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2022-05-05 00:00:00,2022-05-05 00:00:00
558864,tbd,方旬,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,tbd,方,tbd,旬,58.0,,,,,,,,,,,,,,,,,load,,1.0,2022-05-12 00:00:00,
559856,Fang Qi,方岐,,,,0.0,5442.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Qi,岐,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2022-05-11 00:00:00,2022-05-11 00:00:00
560089,Fang Yong,方庸,,,,0.0,5463.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yong,庸,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2022-06-02 00:00:00,2022-06-02 00:00:00
560809,Fang Shuyi,方叔毅,,,,0.0,4607.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Shuyi,叔毅,19.0,,卷一 人物.,,,,,,,,,,,,,,,load,,1.0,2022-06-30 00:00:00,
560864,Fang Yue,方鉞,,,,0.0,5333.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yue,鉞,19.0,,卷二 山水.,,,,,,,,,,,,,,,load,,1.0,2022-06-30 00:00:00,
560970,Fang Xucheng,方胥成,,,,0.0,4688.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Xucheng,胥成,19.0,,卷四 山水.,,,,,,,,,,,,,,,load,,1.0,2022-06-30 00:00:00,
561017,Fang Deng,方登,,,,0.0,4543.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Deng,登,19.0,,卷五 山水.,,,,,,,,,,,,,,,load,,1.0,2022-06-30 00:00:00,
561301,Fang Zong,方宗,,,,0.0,4623.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zong,宗,19.0,,卷八 匯紀.,,,,,,,,,,,,,,,load,,1.0,2022-06-30 00:00:00,
562427,Fang Zihua,方自華,1701.0,13.0,,0.0,7755.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zihua,自華,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2022-09-05 00:00:00,2022-09-05 00:00:00
562670,Fang Yizhuang,方義壯,,,,0.0,5433.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yizhuang,義壯,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2022-10-04 00:00:00,2022-10-04 00:00:00
563446,Fang Mingzhong,方銘鐘,,,,0.0,7760.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Mingzhong,銘鐘,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-02-21 00:00:00,2023-02-21 00:00:00
563480,Fang Yin,方印,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yin,印,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2023-02-23 00:00:00,2023-02-23 00:00:00
565514,Fang Chengxun,方承訓,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Chengxun,承訓,19.0,,,,,,,,,,,,,,,,,load,,0.0,2023-03-13 00:00:00,
565533,Fang Qiyi,方其義,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Qiyi,其義,19.0,,,,,,,,,,,,,,,,,load,,0.0,2023-03-13 00:00:00,
565704,Fang Wenxiao,方問孝,,,,0.0,4688.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Wenxiao,問孝,19.0,,,,,,,,,,,,,,,,,load,,0.0,2023-03-13 00:00:00,
565982,Fang Zong,方錝,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zong,錝,19.0,,,,,,,,,,,,,,,,,load,,0.0,2023-03-13 00:00:00,
566160,Fang Yan,方琰,,,,1.0,5332.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yan,琰,19.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
566161,Fang Shixian,方是仙,,,,1.0,5352.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Shixian,是仙,19.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567010,Fang Ning,方寧,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ning,寧,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567011,Fang Yun,方雲,,,,1.0,7629.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yun,雲,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567012,Fang Ming,方明,,,,1.0,7211.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ming,明,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567013,Fang Yu,方禦,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yu,禦,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567014,Fang Qing,方青,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Qing,青,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567015,Fang Zhu,方珠,,,,1.0,7601.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zhu,珠,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567016,Fang Wan,方琬,,,,1.0,7848.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Wan,琬,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567017,Fang Xiaosu,方小蘇,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Xiaosu,小蘇,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567018,Fang Xiaoyun,方小蘊,,,,1.0,4381.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Xiaoyun,小蘊,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567019,Fang Ruhuan,方如環,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ruhuan,如環,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567020,Fang Rubi,方如璧,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Rubi,如璧,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567021,Fang Bianzhi,方釆芝,,,,1.0,7739.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Bianzhi,釆芝,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567022,Fang Zhuyou,方竹友,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zhuyou,竹友,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567023,Fang Yilan,方藝蘭,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yilan,藝蘭,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567024,Fang Ruoheng,方若蘅,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ruoheng,若蘅,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567025,Fang Xiuyun,方秀筠,,,,1.0,8168.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Xiuyun,秀筠,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567026,Fang Ruiquan,方瑞荃,,,,1.0,7517.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ruiquan,瑞荃,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567027,Fang Yunxue,方筠雪,,,,1.0,7755.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yunxue,筠雪,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567028,Fang Yunying,方筠英,,,,1.0,7755.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yunying,筠英,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567029,Fang Sujuan,方素娟,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Sujuan,素娟,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567030,Fang Lianyi,方蓮衣,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Lianyi,蓮衣,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567031,Fang Shuyi,方淑儀,,,,1.0,8140.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Shuyi,淑儀,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567032,Fang Yunxian,方韻仙,,,,1.0,7538.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yunxian,韻仙,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567033,Fang Zhaoxia,方朝霞,,,,1.0,7569.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zhaoxia,朝霞,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567034,Fang Yuqing,方裕清,,,,1.0,7620.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yuqing,裕清,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567035,Fang Luoqing,方蘿卿,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Fang,方,Luoqing,蘿卿,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567036,Fang Zhangzhu,方掌珠,,,,1.0,8186.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zhangzhu,掌珠,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567037,Fang Ziyuan,方紫元,,,,1.0,7693.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Ziyuan,紫元,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567038,Fang Zixiao,方紫霄,,,,1.0,7628.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Zixiao,紫霄,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567039,Fang Yuzhao,方毓昭,,,,1.0,7701.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Yuzhao,毓昭,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
567040,Fang Jinghao,方靜好,,,,1.0,7570.0,1.0,,,,,,,,,,,,,,,,,,,,,,Fang,方,Jinghao,靜好,20.0,,,,,,,,,,,,,,,,,load,,1.0,2023-03-21 00:00:00,
570046,Fang Yu,方玉,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yu,玉,19.0,,,0.0,0.0,,,,,,,,, ,,, ,李铮,李铮,,2023-03-29 00:00:00,2023-03-29 00:00:00
570228,Fang Shi(Wife of Yu Yi),方氏(余乙妻),,,,1.0,7686.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi(Wife of Yu Yi),氏(余乙妻),20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-04-05 00:00:00,2023-04-05 00:00:00
570385,Fang Wenyan,方文炎,1777.0,7.0,,0.0,7759.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Wenyan,文炎,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-04-13 00:00:00,2023-04-13 00:00:00
570399,Fang Shi(Wife of Gao Yinxiao),方氏(高吟嘯妻),,,,1.0,7686.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi(Wife of Gao Yinxiao),氏(高吟嘯妻),20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-04-13 00:00:00,2023-04-13 00:00:00
570429,Fang Chun,方椿,1774.0,7.0,,0.0,7755.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Chun,椿,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-04-14 00:00:00,2023-04-14 00:00:00
570431,Fang Zhihe,方之河,,,,0.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhihe,之河,20.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-04-14 00:00:00,2023-04-14 00:00:00
570799,Fang Shi(Concubine of Wang Kai),方氏(汪楷妾),1698.0,17.0,35044.0,1.0,,,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi(Concubine of Wang Kai),氏(汪楷妾),20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-05-03 00:00:00,2023-05-03 00:00:00
570812,Fang Shi(Wife of Lai Hongxun),方氏(來洪勲妻),,,,1.0,7689.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shi(Wife of Lai Hongxun),氏(來洪勲妻),20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-05-03 00:00:00,2023-05-03 00:00:00
571840,Fang Xizai,方熙載,,,,0.0,7688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Xizai,熙載,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-07-09 00:00:00,2023-07-09 00:00:00
571841,Fang Xialing,方遐齡,,,,0.0,7688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Xialing,遐齡,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-07-09 00:00:00,2023-07-09 00:00:00
572111,Fang Guangzhao,方光昭,1355.0,7.0,,0.0,4690.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Guangzhao,光昭,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-07-27 00:00:00,2023-07-27 00:00:00
572381,Fang Zhuo,方卓,,,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Zhuo,卓,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-08-13 00:00:00,2023-08-13 00:00:00
572416,Fang Min,方敏,,,,0.0,4693.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Min,敏,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-08-15 00:00:00,2023-08-15 00:00:00
572470,Fang Sirun,方思潤,1459.0,7.0,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Sirun,思潤,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-08-20 00:00:00,2023-08-20 00:00:00
572497,Fang Fu,方復,1499.0,12.0,338944.0,0.0,4691.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Fu,復,19.0,,,0.0,0.0,,,,,,,,, ,,, ,陶恒,陶恒,,2023-08-22 00:00:00,2023-08-22 00:00:00
573087,Fang Chang,方常,,,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Chang,常,20.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-11-20 00:00:00,2023-11-20 00:00:00
573094,Fang Tingxi,方廷璽,1492.0,7.0,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Tingxi,廷璽,19.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-11-21 00:00:00,2023-11-21 00:00:00
573119,Fang Hong,方鋐,1534.0,7.0,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Hong,鋐,19.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-11-25 00:00:00,2023-11-25 00:00:00
573121,Fang Shihua,方時化,1567.0,7.0,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Shihua,時化,19.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-11-25 00:00:00,2023-11-25 00:00:00
573125,Fang Yong,方用,,,,0.0,4688.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,Fang,方,Yong,用,19.0,,,0.0,0.0,,,,,,,,, ,,, ,Ning Hao,Ning Hao,,2023-11-26 00:00:00,2023-11-26 00:00:00
